indiv	fam	timepoint	relation	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.82	0.83	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.94	0.95	0.96	0.97	0.98	0.99
fam0505-T-V05	fam0505	T	V05	0	0	0	0	0	1	0	0	1	0	2	0	0	2	2	0	4	4	4	3	4	4	6	6	1	1	3	2	8	3	5	8	3	13	4	5	10	10	12	4	6	4	7	7	3	5	5	8	3	1	11	5	5	5	8	8	3	9	6	6	9	5	2	1	1	3	5	4	3	2	8	1	1	5	6	2	5	5	1	0	26	19	5	11	20	16	16	13	36	23	160	108	209	224	332	491	706	637	130	42942
fam0505-T-V06	fam0505	T	V06	0	0	0	1	3	16	30	61	75	80	87	94	72	69	58	49	49	54	50	39	35	31	31	38	15	29	36	20	16	10	12	12	13	9	12	14	7	9	7	7	5	8	12	4	8	9	11	5	6	7	9	5	4	6	6	2	7	4	7	5	9	3	4	5	7	6	8	7	6	11	10	4	13	10	9	16	9	9	11	6	30	12	11	13	19	13	29	26	44	36	134	88	144	183	280	533	1164	2328	5748	47898
fam0505-T-V07	fam0505	T	V07	0	0	3	24	76	140	140	105	75	57	41	33	32	23	18	10	10	14	11	8	7	9	3	7	2	12	11	4	8	5	4	7	10	6	9	7	10	5	8	2	12	11	5	7	13	6	12	7	3	1	19	9	6	7	15	5	10	6	12	3	12	13	8	15	9	4	30	4	14	20	37	12	30	13	6	33	40	11	38	8	96	73	47	88	81	94	100	106	168	138	430	320	505	641	844	1436	2504	4494	8248	42290
fam0505-T-V08	fam0505	T	V08	0	0	3	16	46	86	86	78	78	50	29	27	17	15	13	10	6	14	11	6	5	9	5	9	0	8	9	11	8	9	6	5	9	5	4	8	7	12	7	8	6	8	6	7	6	8	8	7	5	4	13	2	2	8	5	3	7	12	5	6	9	4	13	9	4	8	12	9	7	4	10	5	16	7	4	15	17	9	12	2	49	58	23	58	33	70	68	54	91	56	257	155	329	372	487	838	1498	3064	7389	48487
fam0505-T-V09	fam0505	T	V09	1	79	259	247	189	117	52	23	17	13	14	15	8	8	7	9	17	7	9	10	9	9	6	5	6	11	6	10	9	11	9	11	8	10	9	12	13	13	9	5	17	11	8	5	9	14	14	3	10	8	30	7	11	15	19	8	12	9	17	12	24	17	12	22	13	16	37	6	23	25	34	17	52	29	10	49	45	27	48	22	89	83	66	73	98	119	126	106	147	145	300	278	360	458	577	879	1481	2869	9782	49370
fam0505-T-V10	fam0505	T	V10	0	0	0	0	0	0	0	1	3	4	18	19	16	21	13	20	21	11	18	9	6	11	5	12	2	9	6	7	12	2	11	10	6	7	6	10	7	5	6	0	7	8	6	1	5	4	5	7	3	1	17	2	4	7	7	10	6	4	10	2	19	11	1	18	4	5	39	1	14	11	62	18	60	26	4	93	83	27	82	8	267	246	71	251	277	291	306	293	551	305	1380	741	1278	1200	1305	1596	1701	1021	153	28729
fam0505-T-V11	fam0505	T	V11	0	0	39	163	237	295	355	423	524	527	537	552	554	571	522	569	587	603	575	557	652	633	614	663	593	743	674	718	771	761	844	853	930	963	1022	1163	1220	1378	1472	1528	1941	1969	1993	2117	2094	2126	1980	1988	1883	1595	2072	1718	1750	1722	1693	1632	1510	1263	1111	934	928	709	559	434	396	331	307	258	216	226	201	182	166	162	120	151	158	131	125	105	132	116	91	100	96	107	100	92	112	81	164	110	155	195	207	283	433	713	1896	32754
fam0506-F1-V01	fam0506	F1	V01	0	0	13	110	270	440	485	506	575	519	623	585	699	697	684	742	752	838	794	759	957	942	1045	1146	1097	1448	1497	1532	1736	1635	1775	1647	1509	1504	1311	1183	1089	904	845	632	729	617	533	472	492	529	481	477	467	297	760	504	552	534	559	607	667	729	804	787	1066	1014	1116	1202	1232	1278	1369	1285	1331	1186	1177	895	817	697	525	591	416	348	311	233	331	247	233	251	270	271	278	244	300	269	551	383	541	636	839	1120	1625	2422	4147	24628
fam0506-F1-V02	fam0506	F1	V02	0	5	525	1293	1398	1495	1662	1832	2160	2435	3156	3022	2957	2521	2046	1461	1140	826	602	388	401	278	259	219	180	241	200	169	156	137	149	142	142	151	116	141	170	128	137	114	178	139	147	136	153	154	133	130	151	80	215	133	175	164	168	173	198	185	185	174	232	230	205	254	231	289	320	253	308	308	366	346	424	449	368	621	564	576	744	783	1102	1252	1525	1821	2313	2542	2622	2564	2188	1532	1333	885	740	695	703	883	1137	1664	2573	30805
fam0506-F1-V04	fam0506	F1	V04	0	0	0	0	0	1	35	93	262	367	618	785	992	957	1122	1222	1326	1334	1324	977	1489	1175	1123	1034	680	1102	785	637	612	469	545	404	288	472	249	330	291	235	238	96	315	210	237	139	144	206	235	200	168	5	526	121	246	256	265	222	236	335	347	176	549	386	367	391	419	519	637	448	704	554	935	739	961	834	657	1296	1151	1032	1170	803	1432	1100	1096	955	965	906	798	661	669	403	747	486	600	492	579	651	939	1290	1103	25183
fam0506-F1-V05	fam0506	F1	V05	0	0	0	0	1	1	4	9	13	5	8	7	4	7	7	5	6	3	7	10	8	3	2	8	8	6	5	2	3	7	2	4	7	7	4	3	3	4	1	5	7	4	6	5	4	2	6	6	5	7	7	5	9	5	5	7	5	2	3	2	13	6	6	9	5	2	19	3	1	8	25	14	23	7	2	22	25	9	28	5	76	71	28	77	77	99	115	119	202	155	576	409	735	921	1091	1865	2625	3634	4177	40610
fam0506-F1-V06	fam0506	F1	V06	0	0	0	1	0	0	1	7	36	51	77	74	87	76	69	55	68	40	23	27	30	23	16	18	8	25	9	11	7	8	15	4	5	17	3	3	7	8	4	5	13	4	0	1	2	14	8	3	4	1	18	2	6	6	23	4	6	9	22	6	35	17	12	30	15	1	31	1	17	23	54	23	72	46	5	95	96	40	100	24	254	220	164	256	289	363	405	383	687	434	1301	1006	1448	1578	1681	2072	2669	2346	581	33486
fam0506-F1-V07	fam0506	F1	V07	0	0	0	0	12	62	79	128	153	108	124	87	65	51	37	33	26	27	16	18	18	15	8	7	6	12	11	7	5	4	10	4	4	9	5	6	5	4	6	6	12	5	6	0	5	5	13	4	3	1	19	6	5	17	11	8	13	12	17	5	51	37	13	29	28	11	55	5	33	29	59	39	66	43	8	88	83	55	117	20	252	209	151	220	310	329	340	349	615	472	1309	1034	1553	1785	2268	2938	3666	3957	3835	30827
fam0506-F1-V08	fam0506	F1	V08	0	0	1	2	60	305	599	750	817	611	632	416	350	259	213	157	128	119	88	57	65	54	48	38	19	39	43	21	21	16	25	29	9	47	5	35	31	10	37	9	53	43	30	19	15	51	38	21	8	6	163	7	47	63	58	27	34	64	73	14	147	91	48	83	100	64	148	19	96	85	171	100	184	179	42	239	263	202	272	126	504	394	389	465	549	680	841	891	1182	1162	2041	1957	2415	2666	2810	3107	3159	3000	3698	26545
fam0506-F1-V09	fam0506	F1	V09	0	0	1	141	768	1337	1521	1290	993	654	497	333	231	161	121	93	86	71	58	30	47	45	31	34	17	40	29	27	28	18	64	23	14	55	11	49	47	29	45	7	77	51	33	21	15	56	63	58	10	5	172	10	41	59	58	37	41	60	77	31	125	83	51	84	88	75	162	32	91	87	185	111	174	127	67	268	248	189	249	126	434	377	366	418	495	626	755	742	1149	1154	1873	2060	2609	2907	3137	3443	3261	3102	3451	28183
fam0506-F1-V10	fam0506	F1	V10	0	0	0	0	0	0	0	0	0	3	1	4	2	0	1	5	4	1	3	2	2	7	0	2	1	3	1	1	3	2	5	2	4	8	1	5	0	4	2	2	2	5	5	0	2	2	3	5	3	1	8	1	4	8	5	4	1	3	1	2	6	3	4	3	3	2	7	3	2	5	2	5	5	0	1	7	15	2	9	7	56	58	11	45	54	58	57	73	152	83	432	318	662	661	921	1405	2191	1903	398	38218
fam0506-F1-V11	fam0506	F1	V11	0	0	0	1	0	0	1	0	8	10	25	23	28	30	28	33	34	25	23	9	21	21	19	18	5	16	6	8	7	5	12	2	1	9	2	5	4	4	5	3	6	1	2	2	1	7	1	3	1	0	12	1	5	4	4	5	1	4	4	2	6	5	3	3	2	5	4	3	5	2	6	6	8	6	1	9	8	1	10	4	58	41	8	41	40	52	37	49	95	43	313	167	305	303	343	429	381	123	6	38413
fam0506-T-V00	fam0506	T	V00	0	0	0	0	0	0	0	0	2	17	36	46	82	102	134	161	229	266	252	186	375	321	306	366	153	457	333	283	257	197	364	192	78	345	85	166	213	99	146	36	239	131	93	74	36	145	121	95	15	0	360	12	114	153	154	78	97	137	180	36	286	219	156	237	245	175	436	71	290	252	481	238	447	344	90	575	485	290	411	133	754	488	296	374	459	435	384	284	430	169	837	365	634	525	560	692	620	255	16	30873
fam0506-T-V02	fam0506	T	V02	0	0	0	0	1	12	85	214	442	549	940	950	1040	1079	1006	1003	944	883	807	528	734	499	403	428	225	432	304	247	221	179	227	151	71	271	60	156	194	105	160	46	279	176	167	85	101	181	167	159	66	5	530	76	204	223	231	160	212	253	296	131	488	320	299	362	401	420	672	300	579	507	848	657	936	901	518	1331	1216	1005	1250	880	1854	1449	1481	1362	1489	1510	1479	1224	1438	998	1751	1160	1396	1270	1293	1553	1793	1940	1240	20028
fam0506-T-V03	fam0506	T	V03	0	35	753	1441	1874	2473	3239	3525	3374	2437	1635	1004	678	385	291	245	204	170	159	136	178	148	140	114	117	123	113	109	124	95	131	101	107	103	92	106	126	90	85	59	121	101	112	91	102	113	113	90	104	57	192	104	111	119	133	122	119	134	166	104	165	152	171	168	168	202	210	191	249	214	286	239	274	321	264	410	402	395	469	418	628	622	640	738	1020	1229	1509	1992	2783	3423	4328	4175	3579	2432	1562	1198	1265	1687	3361	33762
fam0506-T-V04	fam0506	T	V04	0	0	4	10	16	11	7	15	10	15	10	12	15	8	7	8	12	14	10	6	16	7	10	8	9	7	8	5	7	8	9	13	9	12	7	10	7	3	12	10	16	11	9	10	11	7	10	6	12	5	19	9	17	11	16	9	6	9	12	6	19	16	16	21	12	5	23	9	10	12	29	26	36	19	6	40	32	16	31	12	67	75	41	73	72	90	92	81	145	111	326	274	423	470	597	1007	1790	3896	10208	53940
fam0506-T-V05	fam0506	T	V05	0	0	0	0	0	0	0	1	3	0	4	1	2	1	5	8	8	2	5	4	3	5	3	10	1	8	4	2	6	2	10	6	2	5	2	1	10	3	2	1	6	3	4	4	1	7	2	2	3	1	10	3	4	4	4	1	7	5	7	0	10	4	1	8	4	3	8	0	5	9	32	9	19	5	0	12	34	5	23	0	115	119	15	102	114	123	130	108	191	101	740	378	688	646	755	944	874	452	80	34502
fam0506-T-V06	fam0506	T	V06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	2	0	1	0	3	1	4	3	3	1	4	1	9	1	4	4	2	7	4	1	6	2	6	8	7	0	4	3	3	6	1	0	14	2	3	2	3	4	1	10	4	0	8	1	4	7	1	1	6	1	0	6	5	1	5	8	0	8	3	2	5	1	33	45	5	36	37	32	40	33	80	27	407	201	384	355	450	604	488	227	25	33347
fam0506-T-V07	fam0506	T	V07	0	0	0	0	0	0	0	0	0	3	4	7	6	8	7	7	14	12	8	12	17	18	13	9	2	25	11	9	14	8	14	10	4	18	6	4	12	6	5	1	9	7	13	6	7	4	3	4	3	0	27	2	6	3	11	2	2	8	6	3	21	6	8	22	14	4	21	1	9	15	43	10	46	13	1	54	78	35	78	5	286	241	72	262	244	315	279	259	493	255	1291	744	1156	1054	1221	1310	1116	249	4	33756
fam0506-T-V10	fam0506	T	V10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	2	3	1	2	2	1	3	1	1	0	2	4	1	0	5	2	3	2	2	2	1	6	0	5	1	3	2	2	2	0	0	6	1	1	0	1	4	0	3	4	0	4	0	4	4	1	2	4	1	2	0	6	0	7	3	0	10	11	5	7	0	59	74	5	58	58	61	65	63	107	55	666	342	627	632	797	817	606	115	3	32672
fam0506-T-V11	fam0506	T	V11	0	0	0	0	0	0	0	1	3	2	4	8	1	4	3	4	1	2	1	1	2	2	2	0	0	1	3	3	4	3	5	0	3	2	0	5	4	2	5	3	6	3	4	1	2	4	3	1	3	0	7	2	2	1	4	2	2	3	5	3	7	5	4	0	4	2	4	0	4	1	5	3	2	4	0	2	3	0	5	0	24	33	1	23	22	24	26	22	70	30	231	144	307	274	334	480	571	389	38	47421
fam0507-F1-V00	fam0507	F1	V00	0	0	0	0	0	0	0	1	0	0	3	3	3	14	16	15	33	33	23	27	47	62	31	65	4	74	60	42	29	14	86	10	0	40	2	23	47	6	16	2	41	28	8	0	5	22	15	3	0	0	91	2	5	28	44	5	11	19	54	1	133	58	36	109	79	5	159	2	56	116	267	117	279	138	7	330	320	112	271	19	782	679	184	642	585	566	469	334	547	200	1665	705	1088	798	703	541	146	7	0	15829
fam0507-F1-V01	fam0507	F1	V01	0	0	0	0	0	0	0	2	14	41	105	204	310	434	496	590	976	1042	950	888	1675	1481	1331	1778	519	2254	1820	1506	1550	1038	2051	1444	508	2386	600	1478	1445	890	1371	324	1885	1102	1126	629	668	1101	1076	895	326	3	2550	226	870	796	762	500	518	729	804	191	1111	672	414	606	638	331	913	88	563	448	757	396	653	502	93	727	614	291	516	109	844	584	301	476	491	488	378	278	442	203	888	441	563	471	410	420	282	80	5	6878
fam0507-F1-V02	fam0507	F1	V02	0	0	0	0	0	0	4	29	99	132	299	377	562	607	595	640	777	754	706	515	912	717	672	676	413	813	675	557	588	446	644	510	326	577	369	483	427	316	424	183	568	328	356	238	244	319	317	328	240	12	763	220	428	394	385	345	420	482	519	301	750	556	572	590	614	637	826	362	734	559	867	571	795	684	297	859	655	479	617	302	883	635	516	527	577	600	617	468	685	432	1197	678	1019	1056	1084	1352	1748	1548	370	27004
fam0507-F1-V07	fam0507	F1	V07	0	0	0	0	9	87	304	616	968	1094	1424	1442	1574	1559	1610	1795	1810	1914	1953	1552	2415	2082	2272	2255	1886	3004	2527	2344	2532	2242	2655	2394	2371	2339	2211	2232	2296	2098	1949	1452	2117	1718	1683	1363	1331	1343	1278	1148	1174	477	1696	882	1002	911	933	939	926	917	930	748	1075	850	909	859	764	792	839	715	736	637	725	569	622	535	415	650	526	447	444	261	445	378	288	296	237	267	252	205	240	198	358	264	283	272	285	360	465	672	1139	18340
fam0507-F1-V10	fam0507	F1	V10	0	0	0	0	0	0	3	9	13	45	108	206	327	511	555	714	956	1137	1152	986	1917	1638	1575	1701	1055	2515	2010	1749	1875	1504	2343	1908	1226	2440	1442	1875	1742	1483	1671	823	2108	1396	1530	931	1036	1398	1123	1166	840	28	2401	678	1108	889	816	737	695	951	902	410	1155	774	641	702	724	605	873	319	653	454	755	442	548	469	182	590	472	315	403	140	488	360	209	246	262	273	206	175	201	86	451	218	373	352	420	515	627	476	136	13655
fam0507-F2-V02	fam0507	F2	V02	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	13	27	30	34	14	40	65	22	73	2	78	62	63	38	11	81	26	1	51	1	21	32	5	24	0	37	12	10	3	4	12	11	4	2	0	49	1	5	19	33	4	3	15	37	1	76	33	12	78	44	5	114	0	55	62	148	59	147	85	2	203	172	50	144	6	456	407	109	345	324	294	239	205	255	95	1136	485	710	495	477	317	64	2	1	20661
fam0507-F2-V03	fam0507	F2	V03	0	8	991	4317	5826	4566	2799	1658	953	653	463	305	230	194	141	125	130	116	144	104	139	114	128	121	66	173	154	130	145	114	144	118	79	179	101	151	150	132	162	87	208	122	164	106	106	141	154	130	105	25	324	112	202	169	156	142	139	185	171	99	263	221	172	202	196	203	262	170	256	229	313	247	320	319	242	453	442	389	457	404	644	633	683	795	967	1188	1421	1813	2247	2526	3070	3069	3623	4139	4465	4473	3714	3380	4564	21342
fam0507-F2-V05	fam0507	F2	V05	0	0	0	0	0	0	7	33	110	230	533	754	1077	1375	1436	1652	1984	2179	2058	1589	3078	2477	2226	2458	1370	3357	2395	2060	2188	1760	2452	1931	1357	2450	1442	1779	1834	1427	1632	797	2103	1441	1476	992	996	1369	1176	1137	871	32	2226	676	1042	935	839	817	781	930	880	373	1200	768	688	673	711	607	896	298	690	536	794	483	687	557	223	724	631	388	501	200	718	457	387	358	345	331	301	225	270	155	430	235	300	253	236	277	320	235	53	13002
fam0507-F2-V11	fam0507	F2	V11	0	0	0	1	2	0	22	86	168	215	353	421	474	492	382	463	488	453	403	299	480	376	253	289	154	347	202	170	165	145	188	111	55	134	57	79	107	53	66	19	108	54	61	28	30	70	50	43	15	1	184	13	55	70	71	40	62	94	73	47	169	125	113	160	165	159	276	86	225	182	346	215	332	287	131	455	433	307	405	227	639	508	432	507	504	577	553	499	650	417	1008	656	946	906	857	1224	1353	1148	341	36895
fam0507-T-V00	fam0507	T	V00	0	64	1746	3334	2877	2012	1695	1733	1906	1956	2122	1974	1766	1338	1010	737	601	457	351	258	272	190	149	172	139	144	122	113	113	100	102	104	122	123	102	95	101	106	117	70	125	93	107	101	104	107	110	123	100	58	194	102	149	130	115	114	153	144	139	109	234	161	188	178	183	174	227	194	216	251	293	254	314	319	318	485	486	507	594	598	888	898	1151	1412	1570	1772	1836	1774	1626	1366	1342	1063	1132	1156	1606	2195	2931	3014	3396	28738
fam0507-T-V01	fam0507	T	V01	0	0	2	15	39	57	88	127	106	132	146	136	138	140	110	120	143	107	128	98	105	102	93	76	71	93	87	73	79	85	83	72	62	57	64	63	60	53	60	48	59	48	60	54	58	66	52	60	59	22	61	45	58	51	49	48	54	35	48	49	51	36	27	45	42	37	42	40	35	36	38	45	48	41	32	44	34	29	29	22	31	33	14	19	23	22	19	16	35	19	108	87	133	161	230	405	893	1757	3659	50865
fam0507-T-V02	fam0507	T	V02	0	0	4	86	217	259	284	260	348	344	395	398	468	441	497	517	493	511	568	525	631	525	586	560	479	740	616	654	757	688	855	833	900	863	919	1032	1206	1198	1299	1260	1748	1694	1774	1797	2120	2131	2308	2248	2251	1689	2675	2017	1850	1729	1454	1363	1203	1064	870	700	815	568	520	421	333	309	287	216	245	202	213	191	189	165	92	183	154	124	130	75	149	152	106	144	145	139	157	153	207	193	344	286	437	496	648	915	1323	1749	2683	29317
fam0507-T-V03	fam0507	T	V03	0	1	39	82	163	279	395	513	554	585	684	710	690	704	737	744	828	786	813	752	967	921	1021	1160	1112	1507	1550	1641	1725	1712	1862	1868	1860	1807	1553	1503	1330	1167	1001	718	847	603	576	514	481	462	411	383	379	279	591	424	441	484	496	491	589	681	723	738	953	979	1106	1195	1229	1301	1399	1208	1247	1033	1059	905	743	633	454	488	417	253	270	180	215	164	151	170	149	138	138	96	137	96	196	149	178	183	220	253	414	810	2135	34820
fam0507-T-V04	fam0507	T	V04	0	0	0	0	0	1	1	2	4	15	43	73	118	184	238	287	506	526	520	398	971	886	803	1112	341	1583	1211	1058	1172	880	1564	1163	420	1923	663	1347	1411	893	1322	416	1858	1167	1215	732	729	1219	1079	962	571	5	2701	328	980	924	735	606	633	807	856	225	1078	789	511	696	577	400	924	99	530	413	720	371	544	447	65	581	500	237	327	88	536	401	207	299	276	284	192	120	209	84	420	171	285	198	202	219	170	82	4	12832
fam0507-T-V05	fam0507	T	V05	0	0	0	0	1	24	43	143	264	305	508	563	719	693	665	658	728	708	616	425	691	511	413	473	194	494	285	281	265	170	290	189	64	258	77	145	155	90	110	27	208	108	105	48	41	137	121	80	27	3	332	21	111	145	137	82	90	145	167	56	306	200	154	244	253	205	465	109	352	263	523	374	510	492	247	802	816	546	760	380	1207	882	782	879	951	1081	1009	814	1125	649	1482	893	1261	1042	1017	1090	1150	736	231	21738
fam0507-T-V08	fam0507	T	V08	0	1306	3585	3516	3215	2596	1940	1539	1259	1146	1102	1035	1010	1031	1092	1145	1213	1302	1499	1577	1948	2062	2244	2250	1953	1839	1702	1432	1427	1319	1342	1098	1083	1077	981	1036	995	1038	1024	940	960	854	840	778	708	688	673	601	582	491	602	556	552	591	557	577	593	635	659	643	708	720	687	732	796	842	898	1032	1046	1111	1253	1224	1241	1347	1286	1372	1229	1041	829	568	503	453	374	345	370	361	393	423	460	451	671	631	794	836	981	1238	1818	2736	5037	22645
fam0507-T-V09	fam0507	T	V09	0	0	80	673	1654	2091	2082	1913	1413	1142	980	743	693	630	567	577	566	565	617	573	708	638	584	614	509	659	537	545	517	433	479	465	375	387	371	336	369	298	293	213	301	267	227	168	215	219	232	230	207	139	417	252	269	307	293	322	350	351	406	331	489	419	412	431	501	456	477	415	442	402	479	406	514	412	324	465	418	373	402	326	550	492	429	492	565	649	698	752	940	918	1350	1293	1643	1681	1797	1941	2260	2844	4863	31186
fam0508-T-V02	fam0508	T	V02	0	0	95	578	1313	1511	1357	873	511	247	137	85	65	42	44	24	29	28	16	16	25	24	14	22	14	14	17	10	17	10	17	14	7	16	15	27	22	20	16	10	31	19	35	22	17	20	16	22	15	2	42	11	23	29	28	19	23	23	31	14	39	22	26	31	38	43	53	38	58	41	68	55	56	44	53	90	77	84	80	80	166	154	121	168	169	238	254	327	446	589	1038	1207	1594	1703	1611	1387	1562	2625	8595	49052
fam0508-T-V03	fam0508	T	V03	0	0	14	82	216	491	904	1231	1476	1597	1868	1958	2075	2281	2285	2472	2503	2508	2449	2035	2315	1838	1648	1482	1087	1342	1029	826	839	678	742	690	636	609	526	532	582	514	544	411	600	526	551	501	522	609	555	599	632	309	1005	629	755	717	754	781	800	807	806	672	906	822	823	763	785	798	817	731	865	743	934	875	933	995	840	1311	1239	1197	1315	1121	1367	1214	1132	992	966	834	663	541	556	395	510	383	483	406	453	516	728	1038	2670	25049
fam0509-T-V00	fam0509	T	V00	0	0	0	37	355	1147	2013	2310	2209	1921	1919	1625	1693	1621	1540	1552	1518	1518	1478	1266	1584	1358	1281	1235	1017	1330	1002	825	898	741	818	682	505	623	491	501	515	428	486	293	548	457	455	337	362	447	440	435	449	178	872	405	564	556	571	595	682	744	819	667	1149	1002	1035	1075	1114	1189	1365	1254	1440	1303	1526	1300	1385	1336	1040	1390	1236	990	1073	840	1116	878	835	772	718	813	826	752	854	739	1074	1036	1104	1058	1072	1150	1275	1256	1960	18610
fam0509-T-V01	fam0509	T	V01	0	0	0	0	0	4	37	94	252	406	724	867	1084	1219	1155	1265	1270	1238	1074	775	1258	909	750	734	447	869	637	533	508	401	614	418	250	524	236	348	340	256	356	123	495	367	319	179	159	344	334	280	162	14	902	179	406	400	418	348	400	505	519	251	818	644	591	669	681	668	1062	465	904	652	1111	762	1063	881	481	1258	1099	837	999	543	1479	1007	1047	931	977	1053	1055	814	1088	644	1357	830	1070	991	933	1018	1127	951	216	12845
fam0509-T-V02	fam0509	T	V02	0	0	0	1	7	63	234	480	810	876	1162	1028	1034	940	806	734	661	654	488	312	458	330	242	285	154	256	177	157	161	101	160	125	59	169	57	148	132	71	149	43	204	122	99	73	48	140	146	123	47	13	373	54	149	149	170	115	123	201	199	62	301	223	188	219	248	216	391	146	344	277	558	383	529	561	326	847	787	692	858	609	1364	1112	1173	1163	1299	1436	1565	1391	1716	1335	2132	1470	1872	1674	1623	1756	1972	1968	1570	16438
fam0509-T-V04	fam0509	T	V04	0	0	0	0	1	8	34	116	284	370	762	887	1093	1258	1173	1247	1413	1415	1299	991	1584	1354	1130	1168	678	1421	1016	899	904	754	1029	750	452	999	535	676	671	518	658	262	856	547	609	420	425	650	575	561	478	23	1348	400	702	617	665	627	601	760	776	365	978	753	702	697	738	767	1044	397	904	568	911	650	849	749	378	1019	938	595	774	353	1145	785	648	678	685	740	722	535	733	476	1085	630	837	701	744	807	926	685	175	15340
fam0509-T-V06	fam0509	T	V06	0	0	1	0	5	14	11	23	24	18	28	21	26	32	16	25	21	29	21	16	30	27	25	15	24	12	21	21	18	13	21	24	33	22	29	19	27	22	25	26	29	42	32	27	30	36	17	27	36	18	34	37	31	31	22	24	11	21	22	8	24	14	23	12	19	10	8	14	6	7	8	10	13	13	4	22	18	12	13	8	49	44	16	38	46	40	41	47	80	56	226	138	268	275	370	624	1251	2674	6647	48759
fam0509-T-V08	fam0509	T	V08	0	0	0	0	2	71	312	709	1159	1306	1801	1713	1943	1777	1622	1751	1733	1605	1448	1221	1821	1287	1303	1321	871	1567	1330	1137	1069	944	1307	1013	835	1151	861	980	1014	860	851	580	1188	822	866	690	714	898	746	730	690	182	1465	606	797	686	708	662	670	719	706	432	919	655	675	687	688	675	813	459	728	583	937	700	903	749	483	1160	964	766	903	554	1288	967	946	911	931	1027	1040	883	1053	800	1370	966	1212	1135	1190	1320	1427	1427	1058	12489
fam0509-T-V09	fam0509	T	V09	0	0	0	0	0	17	82	172	294	314	482	436	418	447	428	446	542	573	520	434	755	708	667	732	466	1074	902	729	842	698	996	733	592	911	659	763	820	635	685	363	891	644	724	462	535	643	603	610	646	39	1266	626	816	781	753	800	867	1000	1053	676	1318	1088	1141	1066	1196	1283	1338	935	1221	915	1206	901	1040	861	584	1124	842	547	695	353	721	474	398	377	337	353	364	274	384	280	499	358	509	484	533	645	742	796	369	15442
fam0509-T-V10	fam0509	T	V10	0	0	0	0	0	0	2	11	31	75	164	286	375	504	506	585	769	811	712	549	1047	934	761	906	350	1237	946	767	766	571	1078	767	298	1155	377	802	826	530	715	200	1084	688	646	389	360	708	674	570	290	3	1769	249	633	667	604	428	447	663	653	228	1085	821	442	674	650	493	1102	167	686	560	1001	561	820	683	158	1058	867	505	768	224	1286	868	539	762	815	804	667	530	794	372	1459	728	988	820	811	850	710	292	24	7962
fam0510-T-V00	fam0510	T	V00	0	0	0	0	0	1	6	8	33	63	136	164	285	301	323	342	384	377	319	246	359	278	241	235	140	307	172	140	133	102	164	94	66	131	55	80	83	64	71	34	114	67	78	43	39	62	69	57	30	20	152	34	57	72	65	52	60	72	94	21	146	100	79	139	97	71	228	31	159	135	266	172	268	270	75	451	434	281	485	209	782	592	563	576	676	719	726	605	807	472	1219	694	991	846	929	1189	1269	1076	299	31687
fam0510-T-V02	fam0510	T	V02	0	0	0	3	2	2	11	37	51	58	88	83	99	136	166	199	224	240	287	210	469	419	403	466	272	674	557	553	628	525	786	601	624	858	719	846	905	786	903	621	1201	842	909	750	822	941	827	770	954	161	1488	747	867	787	706	742	705	761	700	400	802	544	467	445	469	426	472	238	364	234	361	212	290	219	79	277	232	113	229	56	338	253	146	259	240	290	299	259	428	282	944	628	1044	1124	1300	1599	2013	2071	1031	28924
fam0510-T-V06	fam0510	T	V06	0	0	0	85	693	1857	2940	3574	3816	3475	3440	2770	2560	2121	1703	1405	1253	1003	830	584	702	526	491	404	297	426	360	276	273	199	293	243	155	303	192	200	220	185	236	122	277	214	229	141	213	268	222	217	209	59	495	192	266	283	276	295	273	315	332	227	513	354	371	404	459	474	637	489	669	621	830	822	953	987	849	1321	1220	1199	1378	1157	1584	1428	1458	1517	1555	1629	1593	1513	1707	1503	1759	1408	1476	1307	1192	1124	1162	1288	2177	16526
fam0511-F1-V06	fam0511	F1	V06	0	0	0	0	0	9	24	28	34	19	26	22	26	18	6	13	12	11	10	6	14	14	17	19	15	12	15	14	15	14	17	16	18	13	14	19	18	12	16	16	28	24	17	20	13	22	14	20	19	9	26	14	18	10	18	10	15	12	16	5	24	14	12	14	11	9	23	6	7	14	33	14	20	10	3	38	36	20	40	7	106	91	41	109	100	126	113	108	212	135	565	417	710	928	1345	1970	2864	3730	5375	38029
